,text,source,true_label,predict
943,"""some"" = ""now i can make sweeping generalizations"" MENTION320 some people have no idea how the internet works.",CallMe,0,0
944,MENTION4729 NOT FOR MUCH LONGER,CallMe,0,0
945,"MENTION1544 there is corruption, for sure. But it's all in AAA gaming, and their abuse of journalists.",CallMe,0,0
946,Not happy Jan! #mkr http://t.co/DAwPZvyLAp,CallMe,0,0
947,"So I assume you won't be having children, because that is a 24/7 job. MENTION951 I don't want to have a 9-5 job.",CallMe,0,0
948,Let's hope they bring it home with the dessert!! Go girls!! #MKR,CallMe,0,0
949,"#MKR  foooood 😍
MENTION786",CallMe,0,0
950,MENTION184 yup,CallMe,0,0
951,RT MENTION3142 I have yet to have a non-Mexican roll me a good burrito at Chipotle. It's been 4 years.,CallMe,0,0
952,"There are legitimate criticisms of Valentine's Day, but ""women have too much power on this day"" is not one of them.",CallMe,0,0
953,"RT MENTION4672: iBelieve Sum Chores R 4 adults like taking out the trash, cutting grass, n (cont) http://tl.gd/cb53eg",CallMe,0,0
954,"Some ppl call me elitist cuz I want my servants to work. I want them to stay home and clean, raise out children, and relax afterward.",CallMe,0,0
955,Kat and Andre should have been eliminated. They suck. #MKR,CallMe,0,0
956,"""The biggest coward of a man is to awaken the love of a woman without the intention of loving her""
Bob M 💚",CallMe,0,0
957,"*wakes up* Uncle: A black became the boss of this store I go to, I did NOT sign up for this Me: YOU ARE RACIST *sleeps*",CallMe,0,0
958,"MENTION1146 yes. I enjoy that Libby has 0 interest other than my happiness. That said, I do hope Madi love sports.",CallMe,0,0
959,MENTION1089 works well for some colors. the pastels are gorgeous but fade SUPER quickly. the blues are amazing.,CallMe,0,0
960,"“Love is loyalty”.Act like a grownup, think like a sage- Steve H MENTION3583",CallMe,0,0
961,"MENTION3037 whelp. I'm starting to get a pretty decent platform. I'm going to get his face out there, alright. <3",CallMe,0,0
962,MENTION3888 MENTION2716 MENTION3416 MENTION4637 I have no idea what just happened.,CallMe,0,0
963,Cc MENTION3515 http://t.co/RK2U5igiwU,CallMe,0,0
964,"She's my strength, courage & love. Always inspires me - Hard work, selflessness & kind! 

Can't be like her - but w… https://t.co/hXJGd1fqED",CallMe,0,0
965,MENTION3520 https://t.co/LVVahRaEZA,CallMe,0,0
966,"when I play Sims 3, I put my wifes bed in the kitchen",CallMe,1,1
967,I got it! They're bringing the slam dunk contest to #mkr,CallMe,0,0
968,"Lynn and Tony disappointed me, lovely people but they cannot cook. #MKR",CallMe,0,0
969,#thingsilove 6. my work 7.talking about things that matter 8. sports 9. Music 10. I love people that are nice and animals,CallMe,0,0
970,I'm not a misandrist but in movies men are always shooting people oh wait that is also real life,CallMe,0,0
971,You've got a strong grip for a girl. https://t.co/9xuILE3D3d #counterculture #spokenword #performancepoetry #writer  #songwriter,CallMe,1,1
972,MENTION4427 MENTION70 but i've only discussed with other members of targeted harassment from this specific group. can't speak for other hate groups,CallMe,0,0
973,I'd never get my hair cut by a dog groomer just like I'm not racist but I'd never eat chicken fried by a white person,CallMe,0,0
974,RT MENTION2597 Not sexist but I'm getting a little tired of female announcers.,CallMe,1,1
975,MENTION1453 MENTION2564 👍,CallMe,0,0
976,People getting all mad at Racists Getting Fired is my favorite mouse squeak of white supremacy,CallMe,0,0
977,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - Henry F #ALDUBHBDMaine MENGGAY,CallMe,0,0
978,LRT has been stuck in my head since that Bauer piece has been floating around. Would definitely like that convo to be louder.,CallMe,0,0
979,Did you know teachers think that violence is okay so long as the victim isn't seriously injured? http://t.co/pnif868Nvy,CallMe,0,0
980,Wooo Hooo!!!!! Ash and Camilla are back!!!! #MKR,CallMe,0,0
981,"MENTION2873 MENTION4482 MENTION3823 yeah, I could care less about her accomplishment.",CallMe,0,0
982,"MENTION1428 adults in general...maybe. -Head tilts- Well, you seem..eccentric yet, adult? Not like a butch person.",CallMe,0,0
983,Cringing every time I see Kat & Andre #mkr,CallMe,0,0
984,congrats. you have graduated from DoS school with flying colors. GL educating gaters. <3 MENTION1007,CallMe,0,0
985,when i see #YvonneStrahovski in the cast of #IFrankenstein i change my mind...now i wanna see it ASAP,CallMe,0,0
986,Someone is going home #mkr ...that obviously cannot cook !,CallMe,0,0
987,MENTION2409 MENTION728 that's why there are *many* factors. :P  matching 1 or 2 variables is expected.,CallMe,0,0
988,Women should recognize that it is foolish to attempt to equal men in business and the professions,CallMe,1,1
989,"MENTION566 I said it in 2014, too. Likely 2013, 2012, 2011. Might want to attribute all the years.",CallMe,0,0
990,"CA works to define their new government.

""A meritocracy!""
""Yes, of course! How perfect!""

A lone voice in the back: ""Not actually a thing.""",CallMe,0,0
991,"RT MENTION4672 iBelieve Sum Chores R 4 adults like taking out the trash, cutting grass, n shoveling snow",CallMe,0,0
992,MENTION105 I hope Eva and Debra win the competition #MKR,CallMe,0,0
993,Beauty is everywhere you look in everything you do ❤️ #womensday https://t.co/ljP3vKni3U,CallMe,0,0
994,Feminists are too visionary for a practical world,CallMe,1,1
995,RT MENTION2244 When a woman gets in a wreck I'm not surprised. #notsexist,CallMe,1,1
996,What i learned from #QuestionsForMen http://t.co/GQLKJhWVqq,CallMe,0,0
997,7 for the main & dessert. What the?  #MKR,CallMe,0,0
998,MENTION1932 http://t.co/VYR6qfoqsz,CallMe,0,0
999,I was sure they'd roll Lynn out like Violet B #mkr http://t.co/CE3ohCaWrK,CallMe,0,0
1000,"Motion to replace ""he's just not that into you"" with ""you deserve better,"" ""dump his ass,"" or ""wow, he's a shitty fuckwad""",CallMe,0,0
1001,"MENTION1356 i'll likely be able to do a bit better than that, but not even close to money i made as a senior engineer.",CallMe,0,0
1002,"Yo guys. Did you know I was a convicted felon? That's new.

https://t.co/Vt4IqGM3UF",CallMe,0,0
1003,$1.02 RT MENTION4000: 100% certain its gunna be a death match between Kat and Andre and Annie and Lloyd #mkr #deathmatch,CallMe,0,0
1004,"In a group, it’s up to the men to get things organized and moving ahead",CallMe,1,1
1005,"A man is lucky if he is the first love of a woman
A woman is lucky if she is the last love of a man.",CallMe,0,0
1006,I'm not sexist but after reading about new coloured parking bays that assist women park faster I thought.....! http://t.co/nmt9aoin7V,CallMe,1,1
1007,"MENTION725 a one time donation is still very appreciated ;) I'll give them that feedback, though.",CallMe,0,0
1008,i eat like a man its old news😂 https://t.co/VbJpT5RxAX,CallMe,1,1
1009,http://t.co/vSObneH81v,CallMe,0,0
1010,MENTION2056 when are you back out here? We should hang.,CallMe,0,0
1011,They should have made some potato bread and an Ulster fry eh Colin? MENTION640 #mkr,CallMe,0,0
1012,😑😑😑 this will never work  https://t.co/wLPJB5J05L,CallMe,0,0
1013,All that collusion in the BSD community sure is hard to keep track of.,CallMe,0,0
1014,MENTION3418 I had to run for a meeting. Will try to make it back before end of day. Also OMG HI,CallMe,0,0
1015,I feel like this is necessary today: http://t.co/W70c7yjnpY,CallMe,0,0
1016,Look like a girl. Act like a lady. Think like a man. Work like a boss. 👊🏼 https://t.co/wF5F5xlo8M,CallMe,0,0
1017,I really hope that the #promogirls hocked a few loogies into Kat & Andre's mains. That would make me smile #mkr,CallMe,0,0
1018,"#MKR Finally food I can relate to
#chevape #paprikash #wogfood #MKR2015",CallMe,0,0
1019,"I love how MENTION3842 auto RTs everything like this, even when you say they're frauds! #mkr http://t.co/9WSh5koI8a",CallMe,0,0
1020,Entire article attached. RT MENTION3796: LOL http://t.co/eaJpCAIkIW,CallMe,0,0
1021,"It doesn't ""pertain to the workforce"" because women's work isn't paid, and therefore is not considered work. But you know, shine on",CallMe,0,0
1022,One thing I can't stand is a liar. N u can I swear more adults I meet have lying tendencies than children,CallMe,0,0
1023,BULLSHIT!!!! #MKR #MKR2015,CallMe,0,0
1024,MENTION2248 MENTION4095 MENTION2005 MENTION4147 MENTION304 MENTION1148 DOJ is quoting same small sample survey you already cited...,CallMe,0,0
1025,Would you really be surprised? #gamergate #SVU http://t.co/n90PtcV2GI,CallMe,0,0
1026,"Maybe it was just a typo. They meant to list ""Kickass ice-cream and apple pie.""
#MKR",CallMe,0,0
1027,"It is 2015. Java's installer still prompts to install the Ask toolbar. Ugh, Oracle, do you even go here?",CallMe,0,0
1028,"MENTION343 fwiw, i never quite disagreed completely. i'm pretty good at fence sitting.",CallMe,0,0
1029,"MENTION1484 I've to give you credit, you didn't s people I talk to opposed to GG always try to put me in some box",CallMe,0,0
1030,"First bake sold quickly... but, did ANYONE like it??? #MKR",CallMe,0,0
1031,There just horrible #lemontarts #MKR,CallMe,0,0
1032,"MENTION3102 that's why they really can't effect us. gaming industry is involved, sure. But it's a much bigger conversation.",CallMe,0,0
1033,"MENTION3239 #mkr star that declared bankruptcy & hides money is an asshole, i.e. Christopher S and his multimillionaire sons guilty",CallMe,0,0
1034,The key to ending poverty is by giving women and girls real economic power: http://t.co/DI302d3ky0,CallMe,0,0
1035,"Girls r treasure to one's family
Girls give moral strength to the family 
Girls r d future of every nation
#OurDaughtersOurPride
#Womensday",CallMe,0,0
1036,MENTION327 Especially formulated by Ugg? #mkr,CallMe,0,0
1037,It's pretty sad how committed sexists are to their own denial.,CallMe,0,0
1038,I hate women sports announcers,CallMe,1,1
1039,"MENTION1908 they did, it's called California.",CallMe,0,0
1040,MENTION3093 I just did.,CallMe,0,0
1041,MENTION2215 Being blocked isn't harassment.,CallMe,0,0
1042,college footballers just embarass thereselves,CallMe,0,0
1043,MENTION1908 MENTION2899 it sets a bad precedent.,CallMe,0,0
1044,Things are happening. Big things. I could not be more excited.1,CallMe,0,0
1045,"#Wordtothewise: ""The biggest coward of a man is to awaken the love of a woman without the intention of loving her.” ― Bob M",CallMe,0,0
1046,"you know, that's an interesting idea. Maybe I should get some promoted tweets for ggautoblocker.",CallMe,0,0
1047,#adaywithoutwomen - look around you & think what you'd do without all of us? It will be very noticeable. #TheResistance #NoBanNoWall #Strike,CallMe,0,0
1048,"i think elders should always, always make the first move. always.",CallMe,0,0
1049,"Yes, I know about MENTION64 account. It's being looked into.",CallMe,0,0
1050,Pointed freebsd devs at this thread. Their response: now discussing if they have hipster beards. http://t.co/Bizo592TMj used as an example.,CallMe,0,0
1051,"MENTION1232 Google ""false equivalence"" and commit to memory.",CallMe,0,0
1052,"Annie and Lloyd: ""vote"" is. It pronounced ""voite"". #mkr",CallMe,0,0
1053,"Meanwhile, I just downloaded this child's mixtape..and I'm not expectin much~",CallMe,0,0
1054,"Y'know, if I keep making announcements during shows/events, it seems like that could make the press nervous, I guess?",CallMe,0,0
1055,I'm not biased or anything. Ignore my Twitter screen name and open source affiliations :P #BSDCan,CallMe,0,0
1056,Ready To Run playing in the background of #MKR 😍😍😍,CallMe,0,0
1057,MENTION4038 no :(,CallMe,0,0
1058,Somehow this never stops being relevant: http://t.co/hBBh4ludyw MENTION599,CallMe,0,0
1059,No-Shave November is not for women.,CallMe,1,1
1060,"but also at the foundation of every great person, is the love of a parent.(To The Women I Once Loved)",CallMe,0,0
1061,Ash & Camilla are my favourites and I missed them. Sorry #MKR,CallMe,0,0
1062,I don't remember half of these ppl #mkr,CallMe,0,0
1063,I think it is worse to see a dog cry than a human.,CallMe,0,0
1064,"Wow 
What a low life cow Kat is  #MKR",CallMe,0,0
1065,MENTION498 thanks ^.^,CallMe,0,0
1066,"MENTION2667 for my small org, it works amazingly well. has everything to do with configuration. i love the VCS integrations.",CallMe,0,0
1067,A woman who continues to work outside the home after marriage is shirking her fundamental duty to home and children,CallMe,1,1
1068,"I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",CallMe,0,0
1069,MENTION4091 my uncle was shot 5 times and died because he kept denying his stalker.  Stop acting like people's lives are easy.,CallMe,0,0
1070,MENTION3569 MENTION487: I'm not sexist but fuck if you're a woman and you can't Cook get your shit together.,CallMe,1,1
1071,Kat and Andre are now more hated than Adam and Carol. #mkr,CallMe,0,0
1072,#TaylorObenauf I ain't into #boxing .... not for me ! #JoshuaMolina,CallMe,0,0
1073,woman comedians are NOT funny in the slightest.,CallMe,1,1
1074,"RT MENTION837 Why do kids think it's an achievement to not wear make up, us grownups don't wear it. #bestgender #notsexist",CallMe,0,0
1075,RT MENTION4332 Im not sexist but some females need to stay off the fucking roads,CallMe,1,1
1076,#mkr View here http://t.co/etRq4qxjIH,CallMe,0,0
1077,"Wadhwa is like most male ""allies"" who use women's suffering for their own financial & career advancement  #stopwadhwa2015",CallMe,0,0
1078,"MENTION2348 Someone is paying money to get MENTION1932 reported to twitter. Twitter.  

What is the SJW version of ""SUCH SALT""",CallMe,0,0
